rapport,code,impot,forme,libelle,annee,montant_MDT,valorise,libelle_fr,forme_fr
LF2021,222300727,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des affaires effectuées par les agences de voyages avec les hôteliers et relatives aux séjours en Tunisie de non- résidents,2018,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des affaires effectuées par les agences de voyages avec les hôteliers et relatives aux séjours en Tunisie de non- résidents,Réduction
LF2021,222300727,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des affaires effectuées par les agences de voyages avec les hôteliers et relatives aux séjours en Tunisie de non- résidents,2019,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des affaires effectuées par les agences de voyages avec les hôteliers et relatives aux séjours en Tunisie de non- résidents,Réduction
LF2021,222300728,tva,Réduction,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services relatifs à l'immatriculation foncière des terres agricoles rendus par les dessinateurs, les géomètres et les topographes",2017,,False,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services relatifs à l'immatriculation foncière des terres agricoles rendus par les dessinateurs, les géomètres et les topographes",Réduction
LF2021,222300728,tva,Réduction,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services relatifs à l'immatriculation foncière des terres agricoles rendus par les dessinateurs, les géomètres et les topographes",2018,,False,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services relatifs à l'immatriculation foncière des terres agricoles rendus par les dessinateurs, les géomètres et les topographes",Réduction
LF2021,222300728,tva,Réduction,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services relatifs à l'immatriculation foncière des terres agricoles rendus par les dessinateurs, les géomètres et les topographes",2019,,False,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services relatifs à l'immatriculation foncière des terres agricoles rendus par les dessinateurs, les géomètres et les topographes",Réduction
LF2021,222300729,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services de radio- télédiffusion rendus par les réseaux publics,2017,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services de radio- télédiffusion rendus par les réseaux publics,Réduction
LF2021,222300729,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services de radio- télédiffusion rendus par les réseaux publics,2018,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services de radio- télédiffusion rendus par les réseaux publics,Réduction
LF2021,222300729,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services de radio- télédiffusion rendus par les réseaux publics,2019,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations de services de radio- télédiffusion rendus par les réseaux publics,Réduction
LF2021,222300730,tva,Réduction,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de la transmission par les agences de presse, de messages de presse aux entreprises de journaux",2017,,False,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de la transmission par les agences de presse, de messages de presse aux entreprises de journaux",Réduction
LF2021,222300730,tva,Réduction,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de la transmission par les agences de presse, de messages de presse aux entreprises de journaux",2018,,False,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de la transmission par les agences de presse, de messages de presse aux entreprises de journaux",Réduction
LF2021,222300730,tva,Réduction,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de la transmission par les agences de presse, de messages de presse aux entreprises de journaux",2019,,False,"Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de la transmission par les agences de presse, de messages de presse aux entreprises de journaux",Réduction
LF2021,222300731,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations du services de la transformation des fruits et légumes,2017,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations du services de la transformation des fruits et légumes,Réduction
LF2021,222300731,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations du services de la transformation des fruits et légumes,2018,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations du services de la transformation des fruits et légumes,Réduction
LF2021,222300731,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations du services de la transformation des fruits et légumes,2019,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations du services de la transformation des fruits et légumes,Réduction
LF2021,222300732,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de collecte des déchets en plastique au profit des entreprises de recyclage conformément à un cahier de charges approuvé par arrêté du ministre chargé de l’Environnement,2017,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de collecte des déchets en plastique au profit des entreprises de recyclage conformément à un cahier de charges approuvé par arrêté du ministre chargé de l’Environnement,Réduction
LF2021,222300732,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de collecte des déchets en plastique au profit des entreprises de recyclage conformément à un cahier de charges approuvé par arrêté du ministre chargé de l’Environnement,2018,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de collecte des déchets en plastique au profit des entreprises de recyclage conformément à un cahier de charges approuvé par arrêté du ministre chargé de l’Environnement,Réduction
LF2021,222300732,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de collecte des déchets en plastique au profit des entreprises de recyclage conformément à un cahier de charges approuvé par arrêté du ministre chargé de l’Environnement,2019,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due au titre des opérations de collecte des déchets en plastique au profit des entreprises de recyclage conformément à un cahier de charges approuvé par arrêté du ministre chargé de l’Environnement,Réduction
LF2021,222300733,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations des services de la téléphonie fixe et d’internet fixe via les lignes « ADSL » et les périphériques rendus au profit des personnes,2017,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations des services de la téléphonie fixe et d’internet fixe via les lignes « ADSL » et les périphériques rendus au profit des personnes,Réduction
LF2021,222300733,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations des services de la téléphonie fixe et d’internet fixe via les lignes « ADSL » et les périphériques rendus au profit des personnes,2018,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations des services de la téléphonie fixe et d’internet fixe via les lignes « ADSL » et les périphériques rendus au profit des personnes,Réduction
LF2021,222300733,tva,Réduction,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations des services de la téléphonie fixe et d’internet fixe via les lignes « ADSL » et les périphériques rendus au profit des personnes,2019,,False,Réduction du taux de la taxe sur la valeur ajoutée à 7% due aux prestations des services de la téléphonie fixe et d’internet fixe via les lignes « ADSL » et les périphériques rendus au profit des personnes,Réduction
